file_name,total_amount
company/210048/costs/1549469006.jpeg,23.5
company/70186/costs/1570570649.pdf,45.0
company/90530/costs/1555711495.jpeg,26.45
company/29646/costs/1501142165.pdf,8.3
company/51126/costs/1517238112.PDF,7.5
company/16748/costs/1587050865.jpeg,2.73
company/10812/costs/1548162365.pdf,283.03
company/912/costs/1428394758.jpeg,23.98
company/105637/costs/1561122037.jpeg,146.12
company/84745/costs/1548417300.png,4000.0
company/1261/costs/1540203902.pdf,63.53
company/5217/costs/1468563028.jpeg,6.75
company/10812/costs/1571750421.png,4.99
company/51522/costs/1560401477.jpg,569.9
company/21769/costs/1490174765.jpg,3.5
company/75546/costs/1609269381.pdf,92.56
company/57823/costs/1556310952.jpeg,5.95
company/336164/costs/1583522235.jpg,40.0
company/74448/costs/1593615819.jpg,9.35
company/79176/costs/1565211260.jpeg,30.0
company/108539/costs/1552568155.jpeg,24.95
company/11096/costs/1587370513.pdf,1472.99
company/74448/costs/1588143322.jpg,9.49
company/95481/costs/1559550082.pdf,12.0
company/204574/costs/1557498238.jpeg,19.1
company/72143/costs/1538042939.jpg,48.18
company/99929/costs/1504429169.jpg,5.75
company/1220/costs/1468080950.jpeg,1.68
company/79124/costs/1491881595.jpg,69.18
company/107779/costs/1546095917.jpeg,36.2
company/148390/costs/1524929516.jpeg,112.16
company/133665/costs/1613652927.jpeg,14.4
company/912/costs/13957542407.jpeg,18.7
company/110480/costs/1599470746.jpeg,11.2
company/5357/costs/1524501425.jpeg,4.5
company/81377/costs/1607371857.jpeg,6.0
company/49686/costs/1573812734.jpeg,16.99
company/124413/costs/1626016802.jpg,25.0
company/21931/costs/1498666642.jpeg,83.63
company/128840/costs/1580122819.pdf,25.58
company/79124/costs/1503688865.jpg,64.6
company/95481/costs/1526467785.png,125.86
company/27603/costs/1471972632.jpeg,30.95
company/104996/costs/1577717979.jpg,50.0
company/63945/costs/1619730694.jpg,63.45
company/11882/costs/1568032637.pdf,63.72
company/33435/costs/1471270434.jpg,16.0
company/14381/costs/1576062691.jpeg,17.98
company/49686/costs/1625213342.jpeg,85.51
company/10363/costs/1608046691.jpeg,29.94
company/142174/costs/1598957319.pdf,2.17
company/6762/costs/1539859917.jpg,14.75
company/146299/costs/1539194218.jpeg,14.5
company/252785/costs/1577095573.pdf,14.58
company/96807/costs/1517671780.jpg,5.25
company/41564/costs/1610893598.jpeg,14.4
company/310710/costs/1595846107.jpeg,61.8
company/175699/costs/1544651963.jpeg,1009.85
company/135569/costs/1587911737.jpg,44.61
company/79124/costs/1510219658.jpg,8.42
company/32632/costs/1562431840.jpeg,5.1
company/25997/costs/1493474456.jpeg,544.5
company/252785/costs/1575386651.PDF,49.9
company/32632/costs/1526285073.jpeg,1.0
company/6/costs/1595277818.pdf,26.71
company/65498/costs/1627653870.pdf,47.19
company/122947/costs/1616501637.jpeg,17.0
company/18812/costs/1548170999.jpg,270.62
company/67380/costs/1610963296.pdf,1134.38
company/79124/costs/1539011469.jpg,3.22
company/126533/costs/1614340200.jpg,58.91
company/107063/costs/1517410238.jpg,59.96
company/5217/costs/1534014195.jpeg,5.98
company/7415/costs/1426011556.jpeg,2.4
company/23321/costs/1610615273.jpeg,7.25
company/148390/costs/1576370360.pdf,108.0
company/139804/costs/1538795766.jpeg,10.31
company/61692/costs/1577784035.jpeg,5.34
company/41564/costs/1562421452.jpeg,250.0
company/16748/costs/1499614198.jpeg,18.15
company/86417/costs/1517224764.jpg,4.0
company/107238/costs/1546427934.jpeg,19.9
company/210873/costs/1579871325.pdf,31.24
company/11882/costs/1553253802.jpeg,16.6
company/113382/costs/1521916647.pdf,4.25
company/61124/costs/1532945641.jpg,1452.0
company/128840/costs/1609771250.jpeg,2541.0
company/10417/costs/1624918351.pdf,22.21
company/13437/costs/1509550709.jpeg,196.5
company/107238/costs/1607889832.pdf,9.75
company/104996/costs/1505217059.jpeg,8.55
company/1736/costs/140657909241.jpeg,93.0
company/79756/costs/1574864956.jpeg,128.0
company/79124/costs/1505581290.jpg,35.11
company/123952/costs/1539183076.jpeg,4.84
company/42356/costs/1530553992.pdf,209.77
company/59566/costs/1511187127.pdf,1210.0
company/64758/costs/1615913766.pdf,329.67
company/197951/costs/1601461044.jpeg,103.95
company/79124/costs/1599826074.jpeg,34.5
company/60438/costs/1555060375.jpeg,147.0
company/122710/costs/1611319050.jpeg,75.28
company/8234/costs/1563198579.pdf,302.5
company/124413/costs/1561216482.pdf,69.97
company/42356/costs/1554555094.PDF,39.84
company/1070/costs/1477512908.jpeg,35.8
company/53636/costs/1619771889.pdf,9.0
company/113382/costs/1525951533.jpeg,12.0
company/50010/costs/1539636704.pdf,446.3
company/49595/costs/1493120270.jpeg,4.1
company/27603/costs/1466253118.jpeg,21.0
company/1770/costs/1526656418.jpg,95.0
company/25526/costs/1455106479.jpeg,2.48
company/92884/costs/1532024264.jpeg,1.15
company/103703/costs/1578648777.jpeg,69.0
company/24050/costs/1574143348.jpg,20.0
company/63860/costs/1564600095.pdf,137.0
company/27439/costs/1513417162.jpg,23.98
company/336164/costs/1583523948.jpg,39.99
company/14381/costs/1554538829.pdf,859.0
company/42356/costs/1521375348.pdf,741.13
company/81377/costs/1492288549.jpeg,60.25
company/27579/costs/1526468036.jpeg,29.77
company/22361/costs/1462974823.jpeg,23.6
company/100976/costs/1544543588.jpeg,10.99
company/84357/costs/1555319892.jpeg,40.0
company/79176/costs/1546467924.jpeg,17.19
company/107779/costs/1520236932.jpeg,657.95
company/6468/costs/1541068821.jpeg,2.0
company/61692/costs/1497621562.jpg,80.12
company/22361/costs/1481121805.jpeg,95.94
company/200671/costs/1625821596.pdf,4.8
company/86964/costs/1605702377.jpeg,187.55
company/184963/costs/1598816040.jpeg,4.99
company/9/costs/1441829188.jpeg,16.0
company/208273/costs/1583151014.pdf,8.5
company/32606/costs/1508150278.jpeg,86.62
company/6939/costs/1508514115.pdf,211.46
company/207481/costs/1601546175.jpeg,48.9
company/142174/costs/1616764785.pdf,62.27
company/29342/costs/1528135140.jpg,103.82
company/14577/costs/1510741841.jpeg,4.5
company/1770/costs/1608621503.jpg,8.0
company/5690/costs/1626378592.png,6.54
company/60438/costs/1556604639.jpeg,469.4
company/1/costs/14109628618.pdf,47.99
company/4276/costs/1496055544.jpeg,10.1
company/128840/costs/1603114504.jpeg,3.75
company/110910/costs/1525127123.pdf,30.04
company/6111/costs/1466419598.jpeg,4.5
company/140738/costs/1589971917.jpg,7.25
company/103703/costs/1572465040.pdf,186.09
company/36582/costs/1552229324.jpeg,129.15
company/86054/costs/1517304848.jpg,39.58
company/12028/costs/1617444121.jpeg,2.9
company/5690/costs/1578329206.jpeg,12.0
company/117332/costs/1590225757.pdf,79.0
company/33443/costs/1498825223.pdf,9.11
company/32606/costs/1485625456.jpeg,61.95
company/140738/costs/1562003306.jpg,13.79
company/52/costs/1607048634.pdf,12.1
company/68925/costs/1609943748.jpeg,49.67
company/5217/costs/1596207452.jpeg,82.3
company/78971/costs/1579986172.pdf,477.95
company/101103/costs/1548713309.jpeg,15.95
company/30802/costs/1457187298.jpg,69.54
company/49369/costs/1507115159.jpeg,42.56
company/30336/costs/1475320595.jpg,65.53
company/32632/costs/1605522155.jpeg,19.75
company/65896/costs/1584371387.jpeg,333.0
company/122947/costs/1593187220.jpeg,5.0
company/252785/costs/1578912792.pdf,127.42
company/74448/costs/1486559371.jpg,55.0
company/15274/costs/1532544631.jpeg,158.27
company/11096/costs/1482998000.pdf,2267.71
company/1/costs/1542886339.jpeg,5.88
company/18134/costs/1544533207.png,79.9
company/25526/costs/1469541758.jpg,500.0
company/24050/costs/1520241191.pdf,25.33
company/32606/costs/1515325605.pdf,49.95
company/66331/costs/1588098487.pdf,450.06
company/117279/costs/1596185120.jpeg,94.96
company/99929/costs/1506333470.jpg,10.2
company/129997/costs/1601380392.pdf,12.1
company/107779/costs/1531754102.jpeg,88.28
company/53636/costs/1619773398.pdf,96.99
company/1770/costs/1523466180.jpg,55.74
company/86964/costs/1530011057.jpeg,12.1
company/79176/costs/1526387659.jpeg,35.44
company/42356/costs/1562391908.pdf,701.8
company/6468/costs/1626091618.pdf,27.24
company/202881/costs/1599647852.jpeg,14.22
company/21769/costs/1518696451.jpg,45.0
company/79756/costs/1525074880.jpeg,37.59
company/241726/costs/1609077462.jpg,8.36
company/79176/costs/1500983073.jpeg,29.56
company/32632/costs/1513685393.jpeg,5.0
company/85939/costs/1505982579.jpg,13.39
company/912/costs/139575413129.jpeg,1.7
company/10688/costs/1498565574.jpeg,48.14
company/87030/costs/1560758318.jpeg,16.49
company/206975/costs/1612068048.pdf,35.67
company/17413/costs/1489877549.jpeg,7.69
company/11096/costs/1617976940.pdf,3321.45
company/67380/costs/1626017910.pdf,29.3
company/67380/costs/1585487464.pdf,49.46
company/5217/costs/1597422382.jpeg,2.8
company/128840/costs/1619775717.pdf,53.63
company/6468/costs/1445782662.jpeg,10.0
company/79124/costs/1566023867.jpg,54.17
company/123952/costs/1530784626.jpeg,4.67
company/84357/costs/1609770890.jpeg,21.78
company/10594/costs/1556121888.jpg,444.0
company/58278/costs/1625134231.jpg,2.0
company/46168/costs/1545642318.jpg,6.38
company/63945/costs/1493789732.jpg,50.0
company/27579/costs/1579522846.jpeg,107.89
company/92884/costs/1509066721.jpeg,145.0
company/129997/costs/1583180322.pdf,484.0
company/122947/costs/1592651096.jpeg,17.6
company/122947/costs/1572270796.jpeg,67.0
company/81377/costs/1625219758.jpeg,8.81
company/17413/costs/1471424277.jpeg,14.99
company/135569/costs/1627665930.jpeg,110.21
company/64758/costs/1611437243.jpeg,13.79
company/165699/costs/1577193773.jpeg,223.25
company/10812/costs/1433180884.pdf,7.95
company/72928/costs/1524911146.pdf,525.0
company/170475/costs/1548708512.jpeg,22.2
company/6111/costs/1555433577.jpeg,7.23
company/976/costs/1606164122.jpg,60.0
company/133579/costs/1532685516.pdf,42.07
company/16430/costs/1544962772.pdf,66.55
company/61692/costs/1511264733.jpg,23.78
company/36582/costs/1625647585.jpeg,180.0
company/136148/costs/1610356038.pdf,429.0
company/18812/costs/1515144946.jpg,12.5
company/23727/costs/1497871446.jpeg,160.0
company/12028/costs/1519237687.jpeg,8.4
company/24050/costs/1608112790.jpg,107.02
company/87030/costs/1499186065.jpeg,841.19
company/18318/costs/1529047504.jpeg,24.44
company/64758/costs/1547506215.jpeg,1.0
company/101103/costs/1611609064.jpeg,1.5
company/60438/costs/1555230805.jpeg,190.0
company/302018/costs/1594672698.pdf,382.6
company/11140/costs/1588072823.pdf,98.44
company/7415/costs/1556271936.jpeg,12.5
company/18342/costs/1446216796.jpeg,15.0
company/87030/costs/1585493019.jpeg,30.95
company/30532/costs/1592401422.jpg,91.48
company/11140/costs/1430145177.jpeg,32.0
company/52/costs/1512479605.jpeg,18.9
company/168579/costs/1622625031.jpg,212.0
company/86417/costs/1517172099.jpg,24.5
company/1/costs/1578310963.jpeg,12.1
company/18812/costs/1540291096.jpg,30.88
company/29646/costs/1525032672.jpg,5.99
company/33435/costs/1591582891.pdf,12.1
company/133665/costs/1594305669.jpeg,1705.03
company/49595/costs/1548410889.jpeg,31.5
company/67380/costs/1618849314.pdf,121.0
company/79124/costs/1493930036.jpg,102.32
company/7415/costs/1487079604.jpeg,33.0
company/11882/costs/1591602074.pdf,821.81
company/6/costs/1528293203.pdf,1141.51
company/6/costs/1483965776.pdf,83.47
company/199097/costs/1607872414.pdf,513.15
company/14381/costs/1483529701.pdf,56.95
company/18305/costs/1616406718.pdf,281.0
company/135433/costs/1536912832.jpg,36.17
company/23727/costs/1540900614.jpeg,15.0
company/184963/costs/1594218042.jpeg,29.98
company/25526/costs/1524473039.jpeg,12.96
company/90530/costs/1619165838.jpeg,13.53
company/13437/costs/1601895739.jpeg,118.95
company/18134/costs/1521541997.jpeg,33.98
company/22120/costs/1501526376.jpeg,40.46
company/27579/costs/1475841739.jpeg,1.46
company/1070/costs/1586744396.pdf,12.1
company/183582/costs/1570872040.pdf,22.51
company/100976/costs/1542128377.jpeg,23.29
company/27274/costs/1526412526.jpeg,35.0
company/1070/costs/1595942133.pdf,20.0
company/65323/costs/1482152951.jpeg,6.36
company/24824/costs/1624910997.jpeg,242.1
company/18134/costs/1496770504.jpeg,59.9
company/6111/costs/1562234780.jpeg,23.86
company/23727/costs/1557234416.jpeg,35.0
company/74448/costs/1588148676.jpg,72.55
company/208165/costs/1570177344.pdf,371.65
company/57823/costs/1483903083.jpeg,34.95
company/231125/costs/1622301828.jpeg,51.12
company/13350/costs/1544177059.jpg,126.87
company/107238/costs/1563267322.pdf,60.71
company/5098/costs/1580121767.jpeg,50.0
company/101103/costs/1540813327.jpeg,363.5
company/204574/costs/1563128930.pdf,44.52
company/200163/costs/1594060164.pdf,0.35
company/267944/costs/1622907341.jpg,15.16
company/3024/costs/1525114850.jpeg,3.5
company/3024/costs/1434720471.jpeg,59.9
company/87030/costs/1493452830.jpeg,293.67
company/1070/costs/1503405633.pdf,14.59
company/13712/costs/1581932910.jpeg,28.0
company/63945/costs/1494673585.jpg,5.75
company/10812/costs/1516190912.jpg,5.6
company/110480/costs/1571922185.pdf,67.76
company/1220/costs/1486373405.png,20.0
company/210873/costs/1572255294.jpeg,56.83
company/15855/costs/1511001965.jpeg,84.95
company/65323/costs/1516614311.jpeg,4.28
company/6504/costs/1556613842.jpeg,16.5
company/129997/costs/1571465801.jpeg,13.25
company/30336/costs/1483878382.jpg,44.52
company/42356/costs/1561283098.jpeg,8.0
company/18045/costs/1452519262.jpeg,4.1
company/1134/costs/1561720254.jpeg,3.0
company/10880/costs/1509296698.jpeg,43.0
company/51126/costs/1519730498.pdf,3978.82
company/25526/costs/1611223451.jpg,1500.0
company/56070/costs/1558589297.jpg,111.2
company/27348/costs/1532414323.jpeg,31.15
company/231125/costs/1570195944.jpeg,11.5
company/25526/costs/1524123997.jpeg,2.94
company/2228/costs/1524748100.pdf,16.27
company/102493/costs/1612169253.pdf,35.34
company/2013/costs/1500290758.pdf,750.0
company/79124/costs/1498987511.jpg,7.46
company/67380/costs/1530561411.pdf,32.91
company/18342/costs/1581092579.jpeg,12.95
company/23321/costs/1546717473.jpeg,27.5
company/10430/costs/1432487402.jpeg,7.95
company/6433/costs/1512574798.jpeg,7.3
company/87030/costs/1501868039.jpeg,29.04
company/79176/costs/1542722160.jpeg,3.29
company/133579/costs/1588148714.pdf,484.0
company/107238/costs/1617370766.jpeg,14.4
company/146797/costs/1602230929.pdf,406.56
company/18318/costs/1546889474.jpeg,16.99
company/79176/costs/1512411056.jpeg,47.11
company/81377/costs/1515083207.jpeg,5.0
company/27579/costs/1512038557.jpeg,5.59
company/36582/costs/1566130937.jpeg,129.0
company/86964/costs/1580823585.jpeg,9.0
company/23649/costs/1507798515.jpeg,47.29
company/107238/costs/1536564808.pdf,70.0
company/12028/costs/1510984173.jpeg,4.05
company/291984/costs/1604565653.jpeg,170.85
company/124980/costs/1534836939.pdf,159.09
company/63945/costs/1493795360.jpg,50.0
company/13437/costs/1627201610.jpeg,132.0
company/49686/costs/1475482466.jpeg,66.76
company/200386/costs/1573482829.jpeg,12.08
company/110480/costs/1626089862.PDF,180.29
company/16748/costs/1457829015.jpeg,6.3
company/32632/costs/1504004326.jpeg,3.6
company/41564/costs/1516459619.jpeg,29.5
company/5098/costs/1531473605.jpeg,175.45
company/78498/costs/1559053632.pdf,108.5
company/5217/costs/1505022131.jpeg,36.0
company/23457/costs/1538236789.jpeg,19.9
company/24050/costs/1504460111.pdf,4.0
company/67380/costs/1553456973.jpeg,3.75
company/79124/costs/1538761439.jpeg,11.71
company/75483/costs/1591988116.pdf,0.18
company/63860/costs/1556657020.pdf,824.0
company/210873/costs/1603103393.jpeg,25.09
company/211142/costs/1618648821.jpg,368.53
company/61124/costs/1581285817.pdf,42.47
company/96807/costs/1502015016.jpg,50.0
company/16430/costs/1444052356.pdf,-232.65
company/49595/costs/1508596271.jpeg,2.54
company/3024/costs/1484651510.png,262.0
company/287939/costs/1587211855.pdf,309.06
company/6/costs/1476884732.jpeg,38.6
company/16748/costs/1456600298.jpeg,5.25
company/105637/costs/1566202616.jpeg,6.9
company/90530/costs/1586604928.jpeg,8.55
company/108539/costs/1619676673.pdf,1106.57
company/4032/costs/1476276545.png,178.0
company/89195/costs/1526913807.jpg,2.6
company/51126/costs/1498212624.pdf,130.68
company/84745/costs/1519295315.jpeg,10.32
company/5357/costs/1619019433.jpeg,8.23
company/6504/costs/1501078721.jpeg,69.39
company/241726/costs/1609089144.jpg,5.99
company/33435/costs/1530528174.jpeg,137.4
company/3024/costs/1476697023.jpeg,47.94
company/74231/costs/1490279341.pdf,133.75
company/27603/costs/1599768070.jpeg,33.38
company/23649/costs/1509822438.pdf,36.95
company/96807/costs/1517666478.jpg,2.9
company/1770/costs/1418060145.jpeg,259.42
company/22120/costs/1564317424.jpeg,18.0
company/63544/costs/1485537691.pdf,36.48
company/18045/costs/1492862019.png,16.39
company/15855/costs/1465551778.jpg,897.8
company/61124/costs/1491426211.pdf,139.36
company/5217/costs/1487249523.jpeg,38.35
company/11591/costs/1562800084.jpeg,41.09
company/197951/costs/1602512980.jpeg,25.6
company/63544/costs/1505893379.jpeg,9.0
company/79124/costs/1624383777.jpg,785.15
company/79124/costs/1570099957.jpg,355.91
company/72928/costs/1614343276.jpg,33.32
company/51522/costs/1536049493.jpg,335.24
company/27348/costs/1580026006.pdf,78.69
company/101103/costs/1563275501.jpeg,29.0
company/336164/costs/1584009883.jpg,37.13
company/18812/costs/1524484091.jpg,10.42
company/5098/costs/1476099163.jpeg,432.37
company/129997/costs/1525087212.pdf,4014.78
company/175699/costs/1572747536.jpeg,49.74
company/67380/costs/1578874199.pdf,129.95
company/11591/costs/1500291254.jpeg,6.2
company/61124/costs/1581266379.jpg,46.06
company/101103/costs/1547581413.jpeg,27.05
company/10880/costs/1532726500.jpeg,9.5
company/25526/costs/1569420949.jpeg,6.4
company/345236/costs/1595697498.jpg,38.38
company/67135/costs/1513448225.jpeg,9.15
company/197951/costs/1568308917.jpeg,9.39
company/15274/costs/1546946664.jpeg,12.1
company/87030/costs/1585493224.jpeg,259.0
company/86417/costs/1493072812.jpg,1.99
company/147813/costs/1523282578.jpeg,29.85
company/23257/costs/1592382730.jpg,38.5
company/129959/costs/1554801310.jpeg,16.04
company/30802/costs/1546463533.jpg,33.75
company/38408/costs/1580212164.jpeg,49.99
company/105637/costs/1523346874.jpeg,49.41
company/912/costs/1534359267.jpeg,56.42
company/52/costs/1512757646.jpeg,14.93
company/4276/costs/1432061595.jpeg,232.02
company/2013/costs/1490898740.jpg,68.89
company/6762/costs/1430470481.jpeg,3.7
company/27902/costs/1617436760.jpeg,774.4
company/1220/costs/1561012118.pdf,195.76
company/96807/costs/1500821885.jpg,52.86
company/336164/costs/1584022231.jpg,50.0
company/133665/costs/1611657232.jpeg,71.0
company/110911/costs/1521106041.jpeg,2.0
company/1261/costs/1515162083.jpeg,6.45
company/37708/costs/1572869860.jpeg,41.5
company/102493/costs/1593063216.jpeg,10.0
company/222206/costs/1617892294.jpeg,145.2
company/23649/costs/1493882749.jpeg,1.58
company/3024/costs/1532978253.jpeg,836.0
company/267944/costs/1607080410.jpg,20.03
company/23257/costs/1551264703.jpg,31.2
company/98475/costs/1572960874.jpg,3.68
company/18812/costs/1516616565.jpg,8.66
company/1220/costs/1549481014.pdf,77.68
company/141637/costs/1562313062.pdf,20.34
company/89195/costs/1616078363.jpg,146.47
company/210873/costs/1603917730.jpg,7.76
company/12028/costs/1613917654.jpeg,5.1
company/933/costs/1500219725.jpeg,23.65
company/128840/costs/1619789869.pdf,164.95
company/1220/costs/1443873615.jpeg,3.88
company/74880/costs/1507038373.pdf,18.15
company/110910/costs/1604228829.jpg,149.63
company/18342/costs/1540908567.jpeg,2.99
company/113382/costs/1517141565.PNG,4.6
company/912/costs/1591359506.jpeg,10.0
company/77117/costs/1502624541.jpg,3.53
company/90530/costs/1595797456.jpeg,10.3
company/79124/costs/1588187217.jpg,18.96
company/22120/costs/1549287382.pdf,413.82
company/5217/costs/1505658744.jpeg,54.93
company/126533/costs/1614111673.jpg,5.1
company/103703/costs/1596446859.jpeg,72.95
company/33435/costs/1577959374.jpeg,4.0
company/13247/costs/1627735109.jpeg,28.67
company/75483/costs/1531425936.jpg,109.42
company/24824/costs/1589138344.pdf,378.0
company/204574/costs/1576527379.jpeg,80.2
company/25916/costs/1494597158.jpeg,510.0
company/5217/costs/1553235756.jpeg,2.99
company/2228/costs/1532606542.pdf,6.13
company/107779/costs/1508606381.jpeg,189.5
company/24050/costs/1618754880.jpg,123.46
company/5098/costs/1563453022.jpeg,58.55
company/6504/costs/1618821458.jpeg,29.74
company/21860/costs/1522049903.jpeg,22.4
company/165699/costs/1552220984.jpeg,10.59
company/42356/costs/1583669585.pdf,367.49
company/126812/costs/1534182092.jpg,52.09
company/151116/costs/1531861464.jpeg,27.27
company/66331/costs/1543831123.pdf,65.98
company/79124/costs/1599156976.jpg,109.45
company/52/costs/1512657773.jpeg,19.87
company/78971/costs/1576771342.pdf,50.9
company/79124/costs/1525253608.jpg,28.64
company/79124/costs/1594499436.jpg,16.97
company/25916/costs/1515327750.jpeg,544.5
company/13092/costs/1476954878.jpg,4.4
company/61124/costs/1501145241.jpg,23.75
company/52/costs/1576571265.jpg,10.0
company/74448/costs/1626933411.jpg,159.0
company/98475/costs/1541605712.jpg,21.57
company/63945/costs/1507213428.jpg,2.8
company/10880/costs/1563538959.pdf,381.5
company/107385/costs/1538565122.jpeg,8.0
company/22361/costs/1515384785.jpeg,113.26
company/6111/costs/1603728979.pdf,38.12
company/241726/costs/1608993912.jpg,27.45
company/101103/costs/1601279293.PDF,129.4
company/67380/costs/1570622811.pdf,426.42
company/168579/costs/1587633129.jpg,97.42
company/32632/costs/1477600972.pdf,6.66
company/22120/costs/1583596236.pdf,965.58
company/129959/costs/1578565206.jpeg,43.16
company/21931/costs/1468434815.jpeg,71.83
company/200163/costs/1615976922.jpeg,23.85
company/101103/costs/1521456779.jpeg,969.0
company/287939/costs/1617958480.pdf,54.45
company/1770/costs/141216595416.jpeg,106.24
company/25916/costs/1515317421.jpeg,4.7
company/14577/costs/1519417656.pdf,54.0
company/70186/costs/1494233325.pdf,12.1
company/41564/costs/1508593983.jpeg,203.32
company/86964/costs/1530016099.jpeg,19.98
company/51126/costs/1509721049.jpg,4.5
company/14577/costs/1508771361.jpeg,10.0
company/10812/costs/1453924222.png,41.31
company/204574/costs/1569165956.pdf,97.54
company/345236/costs/1603831750.pdf,86.44
company/29342/costs/1489064710.PDF,81.69
company/27348/costs/1560432224.jpeg,30.43
company/79176/costs/1511821664.jpeg,25.81
company/29342/costs/1520956654.jpg,260.62
company/79124/costs/1566023468.jpeg,14.22
company/123952/costs/1548762327.jpeg,5.91
company/124980/costs/1591944104.pdf,1335.1
company/57823/costs/1499886799.jpeg,3.15
company/27274/costs/1562144520.JPG,3.1
company/222206/costs/1611069651.pdf,89.98
company/5690/costs/1454249898.jpeg,23.8
company/107779/costs/1618766221.jpeg,54.14
company/11096/costs/1612348922.pdf,37.78
company/267944/costs/1578137005.jpeg,66.47
company/167275/costs/1612215387.png,92.02
company/79124/costs/1530639918.jpg,31.27
company/74448/costs/1555252087.jpg,19.0
company/310710/costs/1604755989.jpeg,352.34
company/14577/costs/1510741988.jpeg,33.46
company/206975/costs/1601079498.jpg,1.79
company/24050/costs/1454324821.jpg,8.8
company/200671/costs/1580473246.jpg,1124.85
company/207481/costs/1592555362.jpg,218.14
company/126812/costs/1551462286.jpg,90.27
company/122947/costs/1518007158.jpeg,6.25
company/912/costs/1571750144.jpg,102.27
company/53636/costs/1516214765.jpg,30.88
company/45613/costs/1565604789.jpeg,51.9
company/16780/costs/1451230038.png,22.78
company/33435/costs/1538482739.pdf,34.32
company/123952/costs/1619774486.jpeg,16.0
company/25997/costs/1622360698.jpeg,20.0
company/126812/costs/1544736118.jpg,40.47
company/135433/costs/1556511321.jpg,23.32
company/51522/costs/1583753965.jpg,9.35
company/49369/costs/1483656767.jpeg,6.89
company/27902/costs/1483101797.jpeg,6.75
company/27439/costs/1546877333.PDF,65.21
company/933/costs/139876461527.jpeg,18.3
company/126533/costs/1614340243.jpg,17.35
company/27579/costs/1620824142.jpeg,20.18
company/3024/costs/1501250420.jpeg,5.97
company/141637/costs/1531323947.pdf,41.51
company/148390/costs/1525002880.jpeg,79.97
company/18812/costs/1611603128.jpg,403.66
company/3024/costs/1548065811.jpeg,29.38
company/210873/costs/1599674623.jpg,6.5
company/124980/costs/1564039944.pdf,394.04
company/110911/costs/1555616667.jpeg,1.5
company/79124/costs/1525440359.jpg,43.7
company/87334/costs/1563282371.jpeg,21.05
company/107063/costs/1583867665.pdf,89.95
company/184963/costs/1617361555.jpeg,21.75
company/80561/costs/1524342280.jpg,26.32
company/101103/costs/1610962287.PDF,474.0
company/18342/costs/1544519666.jpeg,64.99
company/1220/costs/1560845702.jpeg,6.38
company/60438/costs/1508063055.jpeg,12.4
company/231125/costs/1585312353.jpeg,3.05
company/101103/costs/1627367969.jpeg,104.94
company/10688/costs/1529237682.jpeg,35.0
company/200163/costs/1574857582.jpeg,15.65
company/912/costs/1526059694.jpeg,13.0
company/78498/costs/1488651909.pdf,96.81
company/65896/costs/1608705963.jpeg,139.0
company/77117/costs/1567028186.jpeg,78.5
company/128840/costs/1524511151.pdf,41.29
company/14555/costs/1626584685.jpeg,20.87
company/1736/costs/1516980415.jpeg,2.79
company/96807/costs/1521735006.jpg,433.27
company/1/costs/1419758541.pdf,55.49
company/160127/costs/1626074609.jpeg,12.65
company/123952/costs/1525088566.jpeg,14.63
company/267944/costs/1609403762.jpeg,42.11
company/113382/costs/1627127568.jpg,3.0
company/77117/costs/1572237638.jpg,25.0
company/5357/costs/1452963811.jpeg,37.65
company/126812/costs/1561552034.jpg,9.99
company/63544/costs/1510745502.png,53.26
company/1347/costs/1573752290.jpg,4.8
company/180972/costs/1604501981.pdf,56.65
company/2013/costs/1446729674.jpg,50.0
company/13092/costs/1459331347.jpeg,3.4
company/24824/costs/1491858544.jpeg,14.43
company/49369/costs/1489511796.jpeg,13.4
company/41564/costs/1602419125.jpeg,49.99
company/135569/costs/1532548877.jpg,35.76
company/96807/costs/1500049536.jpeg,6.8
company/148390/costs/1578143507.pdf,47.62
company/9/costs/1428310542.jpeg,40.0
company/87030/costs/1550588801.jpeg,65.35
company/11591/costs/1511210612.pdf,50.0
company/168579/costs/1605260181.jpg,23.55
company/51522/costs/1498043189.jpg,1.99
company/208165/costs/1619343836.pdf,33.85
company/75546/costs/1549048250.pdf,22.18
company/10363/costs/1509085316.jpeg,19.0
company/23457/costs/1490472899.jpeg,10.0
company/74448/costs/1555251245.jpg,59.96
company/200671/costs/1595337812.jpg,-767.81
company/10363/costs/1508536918.jpeg,419.42
company/11140/costs/1446137706.jpeg,124.26
company/33443/costs/1626335074.jpeg,90.65
company/33443/costs/1586956468.jpeg,5.78
company/18342/costs/1556543094.jpeg,9.99
company/1736/costs/1460382817.pdf,9.68
company/27579/costs/1539619551.jpeg,36.62
company/74231/costs/1600184704.jpeg,2.4
company/50010/costs/1606217231.pdf,12.1
company/199097/costs/1584990997.pdf,18.21
company/210048/costs/1611687644.jpeg,16.0
company/56070/costs/1511814747.jpg,99.93
company/133579/costs/1572439739.pdf,47.41
company/107063/costs/1599130981.pdf,15.72
company/10688/costs/1610106252.jpeg,69.5
company/79124/costs/1552750896.jpg,4.87
company/12028/costs/1624988988.jpeg,9.77
company/15855/costs/1528525385.jpeg,6.95
company/53636/costs/1588100919.pdf,30.49
company/98475/costs/1571241892.pdf,2522.03
company/36478/costs/1552396456.pdf,112.46
company/46168/costs/1582890253.jpg,5.06
